tag,total,count,indicators,subfield,sample_bibs
084,229389,100241,__,2,693 978 978 978 1303 1303 1303 2096 2096 2096 908010 918099 919108 924236 935925 943887 950556 955540 955540 965180 1836667 1836667 1836667 1839668 1839668 1839668 1839668 1843802 1843802 1866397 2803370 2806673 2807366 2808104 2810873 2810873 2810961 2812043 2813514 2815986 3803292 3803292 3805472 3807352 3812085 3812579 3812579 3814162 3814162 3814162 4824500 4824775 4824872 4824949 4825064 4825072 4825085 4825125 4825586 4825606 6017514 6017837 6017837 6018391 6018533 6018533 6018717 6018747 6019318 6019590 7611320 7621379 7621392 7621670 7621672 7621681 7621683 7622294 7622348 7622351 9371078 9371078 9371090 9371090 9371090 9371090 9371097 9371097 9371097 9371097 11054497 11055108 11055518 11055592 11055638 11055638 11056278 11056288 11056307 11056310 12638375 12638518 12638633 12638660 12638685 12638694 12638720 12638865 12638871 12638876 14415737 14415766 14415927 14416231 14416270 14416272 14416272 14416272 14416304 14416304 15589967 15589977 15589981 15589981 15589981 15589981 15589981 15589981 15589985 15590014
084,229389,480,__,b,2213510 2365554 2487118 2884590 2884604 3520944 3551245 3737249 3879223 4053033 4687883 4756393 4933065 4942310 4942331 5224529 5242346 5297809 5373615 5473367 5510821 5590760 6040519 6079149 6354931 6364273 6625934 6632270 6703707 6710273 6992430 7028062 7787676 7873845 7944523 7955114 8262996 8525673 8553836 8593642 8613852 8786829 9416859 9423579 9425451 9492597 9492642 9620966 9639328 9657032 9657906 9684701 11076751 11090073 11101344 11105906 11110178 11148394 11177800 11178421 11185347 11187101 12719193 12722935 12734202 12763034 12778860 12831227 12838506 12854313 12857486 12857659 14423372 14499413 14508429 14511600 14511817 14517049 14519230 14520285 14524467 14533432 15639682 15651662 15658114 15680615 15689844 15695416 15703095 15716343 15718968 15720676
084,229389,318,__,q,532557 569344 3092684 3175779 3175779 3928435 4473362 4473362 5242346 5573869 5608643 5716720 6263396 6263396 6670609 9046618 9916638 10148482 10205627 10434313 10452375 10493381 10926576 11036946 11069002 11103872 11263046 11283940 11360765 11362195 11419714 11621488 11664080 11737969 12648550 12656986 12657061 12660561 12664760 12713152 12716439 12751294 12793173 12802130 14415927 14434359 14455656 14455656 14503423 14504571 14525445 14533116 14547802 14550754 15611114 15631162 15631231 15631435 15631436 15634264 15643289 15644057 15707312 15722277
084,229389,28,__,0,1839668 3526808 6670609 6670609 6670609 6670609 6670609 9046618 9046618 13906239 13906239 14081404 14081404 14503423 14503529 14513865 14560545 14696525 14736981 14736981 14875508 14914714 14918546 15652723 15713208 15713208 15776678 15798119
084,229389,3,__,9,5307906 5307906 13055054
084,229389,2,__,6,12629333 12629333
084,229389,1,__,c,3706788
950,222497,196879,__,l,61636 94585 375917 379488 387470 434673 530619 530620 530621 530623 908634 908635 908638 908639 908641 908642 908643 908644 908646 908647 2102767 2102768 2102774 2102775 2102779 2102782 2102783 2102785 2102789 2102795 2943612 2943613 2943614 2943615 2943616 2943618 2943619 2943620 2943622 2943623 3802991 3802992 3803200 3803630 3807868 3808833 3808846 3809598 3811494 3814172 4824467 4824495 4824500 4824519 4824538 4824545 4824547 4824561 4824579 4824582 6018154 6018435 6018658 6018682 6018708 6018755 6021429 6021436 6021576 6022435 8044190 9113928 9607390 11071215 11071216 11071218 11071219 11071220 11071221 11071223 11071224 11071225 11071227 14472884
950,222497,10365,__,v,530621 530635 530646 530703 530722 530839 530850 530852 531072 531081 908690 908718 908778 908802 908803 908809 908828 908833 908835 908869 2102767 2102768 2102783 2102819 2102857 2102877 2102892 2102899 2102902 2102913 2943620 2943622 2943623 2943627 2943631 2943636 2943639 2943649 2943651 2943654 3802991 3809598 3818969 3932599 3943606 3968501 3970253 3970690 3971371 3981421 4824561 4824835 4824895 4825087 4825103 4828124 4828556 4828585 4828699 4828791 6018154 6018755 6026525 6026543 6027462 6028161 6030694 6031654 6031809 6062642
950,222497,4184,__,n,530635 530646 530703 530722 530839 531072 531081 531136 531662 531753 908690 908718 908778 908802 908803 908809 908828 908833 908869 908939 3206336 3279644 3310274 3943606 3968501 3970690 3971371 4026823 4035067 4041003 4524822 5349215 5350327 5362877 5368452 5371414 5375993 5390170 5403726 5426489 5430126 6443767 6591323
950,222497,4108,__,d,530642 530673 530857 531066 531116 531184 531186 531331 531354 531355 908804 908856 908953 908993 909035 909154 909156 909183 909184 909203 2103809 2103858 2103933 2132587 2132826 2132940 2166698 2167179 2167702 2167947 2944475 2944513 2944807 2945414 2946441 2947830 2948107 2948176 2948319 2948327 3808833 3884522 3995000 4013023 4054536 4058163 4090688 4102777 4102820 4103038 4825129 4846280 4847540 4847567 4849877 4862753 4862826 4900961 4911407 4911432 6049548 6069175 6096276 6106109 6106354 6124091 6144912 6159037 6170864 6172615
950,222497,2337,__,b,145587 546660 550537 552025 552026 552200 552334 553450 553480 553512 908676 933537 996535 996564 996758 998229 1002218 1011228 1063206 1101444 1876197 2219874 2263376 2444482 2736307 2892748 2892748 2969453 2989494 3040900 3052825 3075797 3095930 3120844 3132989 3804538 3807983 3812129 3828871 3832999 3832999 3834242 3860480 3862064 3870607 4824574 4824858 4825335 4826861 4827420 4828211 4830056 4830579 4830718 4830821 6017851 6017899 6017983 6018027 6018206 6018594 6020233 6021028 6021397 6021431 15748944
950,222497,2293,__,a,145587 536345 537786 538859 539245 545872 545934 546285 546319 552087 908676 921073 991704 996535 996564 996758 998229 1002218 1023464 1055430 2219874 2263376 2444482 2736307 2892748 2892748 2969453 2989494 3040900 3052825 3120844 3132989 3160817 3199067 3807983 3812129 3828871 3832999 3832999 3834242 3860480 3862064 3870607 3909592 4824858 4825335 4826861 4827420 4828211 4830579 4830718 4830821 4830920 4831651 6017851 6017899 6018027 6021028 6021397 6021452 6021568 6021586 6022632 6024458 7939088 9322315 9322316 9322317 9322318 9322319 9322323 9322325 9322327 9322328 12247296 12247297 12247298 12247299 12247300 12247301 12247303 12247304 12247308 12247309
950,222497,1337,__,u,559470 559476 559478 559485 559494 559530 559545 559551 559563 559565 915407 915411 915414 915415 915422 921380 921395 921396 921397 921398 3097664 3097750 3098968 3120234 3120235 3120240 3338004 3403893 3405842 3450093 4030958 4054924 4066852 4082141 4094446 4099722 4102480 4104987 4110061 4110928 4828791 4855366 4880975 4881617 4887854 4919642 4919659 4919710 4920123 4920131 6025262 6036841 6036889 6036918 6037012 6037034 6037066 6037090 6037181 6041718
950,222497,505,__,i,584357 4282243 4285161 4287765 4287772 4288487 4291330 4291363 4291364 4291668 4291881 4847618 4847623 4900474 5308510 6429258 6429277 6429281 6429282 6429283 6429284 6429285 6429286 6429287 6429288
950,222497,201,__,e,533963 559392 559511 559520 559526 559540 559542 559554 559574 559579 908676 915421 928500 933986 934012 978087 978088 986348 986351 996765 3328649 3572222 4433790 4554208 4575096 4576176 4576176 4632876 4736345 4769351 5356169 5384426 5431612 5459231 5587428 5687507 6012712 6018594 6021452 6040759 6047756 6061685 6123717 6125284 6125284 6125284 6125312
950,222497,143,__,y,530635 539100 539498 539643 540737 541282 543351 548202 549218 551797 914609 915040 927192 927624 928195 928197 938817 938891 945994 951490 4118271 4119065 4120692 4125151 4129312 4129334 4130030 4138115 4145387 4146711 6443767 6591323
950,222497,71,__,f,61636 375917 379488 387470 434673 531352 532073 532915 533219 533269 914625 921109 938246 954591 966310 967141 996338 1000773 1007376 1007642 3335106 4366930 4396721 4895230 6443767 6591323 6659429
950,222497,60,__,h,61636 375917 379488 387470 434673 434673 552025 552026 553512 553981 1063206 1113807 2103330 3146116 4554208 4895230 5298003 6038713 6038713 6429257 6429259 6429260 6429261 6429262 6429263 6429264 6429266
950,222497,5,__,c,531595 547771 2219874 4405489 4836542
950,222497,2,01,a,736857 1015431
950,222497,2,20,a,555537 731432
950,222497,2,__,p,559469 6659429
950,222497,1,1_,@,546606
950,222497,1,1_,a,546606
950,222497,1,2_,a,1132698
530,217741,184177,__,a,2395 6775 7198 9778 11213 14521 18857 19096 19439 33312 909473 910174 910456 910464 910467 910475 910476 910478 910484 917031 1830601 1831230 1836929 1837973 1839534 1841165 1842034 1842165 1842249 1842637 2806673 2807366 2807932 2807932 2808707 2809130 2809149 2809164 2809242 2809253 3802898 3803089 3803107 3803343 3803799 3804012 3804112 3804149 3804254 3804274 4824591 4824644 4824918 4824919 4825100 4825121 4825133 4825163 4825166 4825190 6017248 6017271 6017660 6017887 6017898 6017911 6018308 6019594 6019608 6019650 7611291 7611313 7611412 7611452 7620133 7620773 7621269 7621315 7621328 7621335 9371074 9371321 9371333 9371464 9371536 9371540 9371545 9371684 9371689 9371695 11056592 11057320 11058992 11065935 11065939 11065945 11065968 11065970 11065980 11065981 12638874 12638881 12638902 12638925 12638940 12638967 12639131 12640108 12640227 12640436 14415732 14415961 14415964 14416377 14416378 14416379 14416380 14416382 14416383 14416384 15589738 15590562 15590808 15590896 15591361 15591362 15591363 15591364 15591365 15591366
530,217741,31028,__,b,58677 468367 488861 530605 530609 530612 613693 613708 613713 613714 910174 922008 922015 926730 929109 955539 957663 967549 967552 967554 1978461 2096646 2668470 2744335 2891139 2968261 2968780 2969832 2969999 2970007 2970009 2970014 2970014 2977976 3803089 3803107 3804149 3804254 3804274 3804571 3804714 3804900 3805206 3805365 4868532 4907590 4908944 4912394 4938210 5385270 5507564 5545000 5701778 6158145 6234439 6280498 6477636 6528655 6539865 6545633 6550755 6575264 6700886 7732084 7760697 7776881 7829108 7864360 7908043 7921125 7937208 7982224 8089976 9371333 9416225 9416653 9416658 9416658 9446452 9446469 9446484 9455431 9455431 11779966 11857492 11859699 11949937 11949937 11991299 12022082 12126568 12188401 12301304 12658686 12705441 13124032 13124032 13190980 13201957 13216965 13217035 13598771 13713235 14438631 14438632 14438633 14438634 14438636 14438637 14438638 14438639 14438640 14438641 15605958
530,217741,1197,__,u,484849 530467 781127 867128 1746172 1746490 1752037 1752038 1757425 1757455 1780741 1794365 3204352 3522418 3635362 3635822 3659250 3659467 3662116 3663527 3664809 3664834 4062602 4320954 4400241 6400247 6430037 6667666 6732511 6754708 6773860 6786302 6919739 6928022 6928024 7709204 7731841 7807872 7809908 8123876 8133748 8191607 8318315 8423587 8597223 9373326 9866641 9959664 10461587 10595830 10969678 11072379 11072683 11083826 11084779 11159790 11161938 11162755 11163067 11163705 11165424 12640108 12640983 12642472 12643329 12645247 12651631 12653466 12655420 12666166 12671695 14424469 14424581 14424742 14424813 14425217 14446740 14446771 14446829 14446837 14446911 15589738 15605958 15638345 15662604 15662690 15662713 15662718 15662719 15662721 15662722
530,217741,646,__,c,468367 488861 613693 613713 613714 613717 613720 613729 613743 613746 910174 922008 922015 967552 967554 967559 967559 967561 967563 967567 1978461 2096646 2668470 3026046 3049478 3220827 3233764 3234220 3406811 3690946 3706518 3777077 3792092 4166708 4266761 4276648 4276648 4276886 4277028 4277048 4277710 4277752 4277820 6234439 6959137 7417712 7732084 8776028 9606926 10187087 11165732 11348631 11349744 11364867 11369458 11389420 11415393 11735179 11735214 11859699 12705138 12777725 12945926 12950853 12951612 12952346 12952966 12953409 12986648 13079848 14424581 14499770 14499803 14500037 14500056 14598448 14877606 15605958 15662604 15761799 15798242 15809781 15810077
530,217741,430,__,d,613693 613713 613714 613717 613720 613729 613743 613746 613748 613769 910174 922008 922015 967552 967554 967559 967559 967561 967563 967567 1978461 2096646 2668470 2968261 2968780 2969832 2969832 2969999 2977976 2978251 2978380 2978416 2978734 3817276 3817296 3817477 3817728 3817791 3817828 3817954 3818235 3826914 3847356 5161957 5507564 6234439 6477636 6826765 7111543 7117691 7121499 7121575 7137520 7732084 7776881 7829108 7921125 7970894 8096567 8096630 8117294 8117427 8117453 9416225 9446467 9446484 9551597 9555838 9555929 9561911 9561961 9562821 9565883 11779966 11859699 11940818 12188401 12424121 13124032 13124032 13190980 13216965
530,217741,232,__,3,613693 613708 613713 613714 613714 613717 613720 613727 613729 613743 910174 922008 922015 929109 955539 967547 967549 967552 967554 967559 3109184 3139851 3145343 3173918 3184741 3200959 3366692 3400243 3659324 3659324 3805365 3808173 3831003 3831098 3915849 3961494 3995132 4105566 4110661 4110855 6234439 6700886 7760697 7864360 8123726 8391182 9119799 10464603 10464603 14495181
530,217741,26,__,6,8623631 10675649 11293833 11318477 11757731 12468936 13928352 15589738 15662690 15662713 15662718 15662719 15662721 15662722 15662755 15666033 15666047
530,217741,4,__,z,3149387 6669784 12600192 15007193
530,217741,1,__,t,12011690
045,208504,92290,__,a,3370 10712 14058 20211 112135 112139 113173 114885 114885 117259 909427 909428 909430 909441 909443 909448 909458 909462 909464 909467 1830788 1830816 1831323 1832346 1839668 1843876 1844947 1845901 1846298 1846544 2806324 2807759 2808748 2811734 2813251 2815070 2815149 2815229 2815537 2815572 3803284 3803292 3803323 3804432 3804432 3805075 3806334 3806930 3806953 3806968 4824751 4824931 4826124 4826137 4826137 4826146 4826147 4826147 4826147 4826147 6017265 6017304 6017304 6017321 6017531 6017837 6017853 6018129 6018951 6019602 7614341 7620693 7620699 7620704 7620716 7622079 7622080 7622081 7622082 7622082 9371242 9371837 9372919 9373636 9375873 9375934 9376035 9376618 9376679 9377012 11053154 11054414 11054535 11054575 11054615 11054742 11055512 11055558 11055588 11055652 12639065 12639410 12639679 12639755 12639813 12640362 12641379 12642958 12643648 12648097 14423563 14424116 14424455 14425178 14425210 14425224 14425478 14434399 14438642 14438644 15590776 15594031 15598424 15599697 15601881 15604170 15611289 15611299 15611514 15611514
045,208504,44078,0_,b,25079 485487 492858 492950 492992 584351 603837 645796 646781 651109 909409 909429 909440 909442 909450 909455 909460 909461 909468 909474 1855539 1882940 1886917 1908829 1927533 1928247 1947796 1956855 1960790 1968001 2806348 2826953 2827174 2833704 2834797 2835241 2836329 2836330 2866380 2869161 3802937 3803001 3808274 3808549 3809408 3809414 3809414 3809414 3809414 3812493 4827612 4827811 4827977 4830801 4830809 4830828 4830847 4830861 4830923 4831423 6017152 6017359 6017954 6018285 6019042 6019052 6019374 6019611 6019787 6019986 7622851 7622865 7622866 7622885 7622894 7622897 7622901 7622914 7622915 7622916 9371809 9377639 9377684 9377690 9377691 9377692 9377704 9377708 9377710 9377714 11057178 11057204 11059000 11062170 11062364 11064206 11068068 11068402 11068411 11068472 12642739 12642932 12648163 12649477 12653116 12653123 12653135 12653138 12653389 12653394 14447281 14448367 14455345 14473594 14483211 14494595 14505401 14506237 14508189 14508656 15613846 15613916 15635987 15635990 15635997 15636034 15636049 15636051 15638344 15647810
045,208504,39865,2_,b,52920 52920 217344 217344 239269 239269 309456 309456 329358 329358 907448 907448 909408 909408 909479 909479 909533 909533 909540 909540 1832349 1832349 1832355 1832355 1851692 1851692 1853220 1853220 1853346 1853346 2804644 2804644 2805000 2805000 2820420 2820420 2821051 2821051 2823556 2823556 3802872 3802872 3802990 3802990 3802999 3802999 3803002 3803002 3803618 3803618 4825904 4825904 4827633 4827633 4831948 4831948 4833144 4833144 4835182 4835182 6019573 6019573 6019630 6019630 6020934 6020934 6020942 6020942 6020943 6020943 7620602 7620602 7622860 7622860 7622927 7622927 7622937 7622937 7622940 7622940 9372717 9372717 9373452 9373452 9385702 9385702 9385746 9385746 9387971 9387971 11056948 11056948 11057876 11057876 11057896 11057896 11058537 11058537 11063660 11063660 12653143 12653143 12669108 12669108 12677245 12677245 12677278 12677278 12692884 12692884 14473136 14473136 14481825 14481825 14487691 14487691 14506297 14506297 14509649 14509649 15636002 15636002 15636045 15636045 15664566 15664566 15675194 15675194 15692668 15692668
045,208504,28630,1_,b,63744 63744 492845 655885 655885 655885 655885 656009 656009 656193 909410 909410 909417 909417 909477 909477 909576 909576 909753 909753 1962998 1962998 1962998 1962998 1962998 1962998 1962998 1962998 1962998 1962998 2963762 2963762 2970002 2970002 2970002 2970002 2970044 2970044 2970068 2970068 3802978 3803629 3803629 3803629 3806210 3806210 3808450 3808450 3808450 3809117 4827576 4827576 4827576 4837206 4837206 4837206 4839101 4839101 4839101 4841456 6018219 6018219 6018219 6022376 6022376 6022376 6022376 6029386 6029386 6029386 7623997 7623997 7624612 7624612 7629315 7629315 7629315 7630299 7630299 7636247 9377469 9377469 9407749 9407749 9407749 9407749 9412626 9412626 9412626 9412692 11058516 11058516 11058647 11058647 11064675 11064675 11069840 11069840 11069840 11069866 12642893 12642893 12642893 12642983 12642983 12643104 12643104 12643104 12643104 12643104 14420834 14420834 14420834 14420834 14420906 14420906 14481983 14481983 14481983 14482032 15680766 15680766 15680766 15718704 15718704 15754066 15754066 15777343 15777343 15777343
